molecule_chembl_id,canonical_smiles,target_pref_name,standard_type,standard_value,assay_description,bioactivity_class,assay_chembl_id
CHEMBL1477547,CN1CCC(C2Oc3cc(Cl)ccc3Sc3ccccc32)CC1.O=C(O)/C=C\C(=O)O,Mitochondrial import inner membrane translocase subunit TIM10,IC50,52600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1343502,O=C(COC(=O)c1ccccc1C(=O)c1ccccc1)Nc1ccc(SC(F)F)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,72900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1410119,C=CCc1cccc(CNc2nc3ccccc3n2C(C)C)c1O,Mitochondrial import inner membrane translocase subunit TIM10,IC50,61100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1975069,O=C(Cc1ccccc1)N/N=C/c1ccc2cccc(O)c2n1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,100000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1366860,CSc1ccc(-c2nc3cnccn3c2Nc2ccc3c(c2)OCO3)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,59400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1605089,O=C(NCCC1=CCCCC1)NC12CC3CC(CC(C3)C1)C2,Mitochondrial import inner membrane translocase subunit TIM10,IC50,50700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1303453,O=C(Nc1ccccc1)c1cccnc1NCCc1ccccc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,73300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1492095,O=C(Nc1ncc2c(n1)-c1ccccc1CC2)c1cccc(Cl)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,52650,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1426326,Cc1nn(Cc2ccc(Cl)cc2)c(C)c1NC(=O)c1c(-c2ccccc2)noc1C,Mitochondrial import inner membrane translocase subunit TIM10,IC50,76100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1429703,O=C(Nc1cc(Sc2ccccn2)cc([N+](=O)[O-])c1)c1cccc(F)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,88000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1547457,CCCCn1nc(NC(=O)c2cccs2)c2cc3ccccc3nc21,Mitochondrial import inner membrane translocase subunit TIM10,IC50,73900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1480175,COCCN=C(S)N1CCN(c2nc(-c3ccccc3)cs2)CC1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,100000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1543962,CC1(C)CC2CC(C)(CN2C(=S)NC(=O)c2ccccc2Cl)C1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,59850,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1343910,CN1CCN(c2cc(N3CCc4ccccc4C3)c(F)cc2[N+](=O)[O-])CC1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,71600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1582717,COc1cc(C(=O)Nc2ccc(Nc3ccccc3)cc2)cc(OC)c1OC,Mitochondrial import inner membrane translocase subunit TIM10,IC50,100000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1399523,COc1ccc(-c2oc3ncnc(NCCCN(C)C)c3c2-c2ccc(OC)cc2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,65500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1498220,C=CCN(CC=C)S(=O)(=O)c1ccc(NC(=O)COc2ccccc2OC)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,77300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1330479,O=C(c1ccc2c(c1)OCCO2)N1CCN(c2ncc(C(F)(F)F)cc2Cl)CC1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,68800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1508570,Cc1cc(NC(=O)C2CC2)ncc1NC(=O)C12CC3CC(CC(C3)C1)C2,Mitochondrial import inner membrane translocase subunit TIM10,IC50,100000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1447505,CCOC(=O)N1CCN(C(=O)c2ccc(CSc3ccc(Cl)cc3)cc2)CC1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,74100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1579618,CC1CCN(C(=O)CCc2ccc(Oc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)cc2)CC1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,50100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1387154,Cc1nn2c3ccccc3nc2c2ccccc12,Mitochondrial import inner membrane translocase subunit TIM10,IC50,77100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1602357,CCn1c(=S)sc2c(=O)n(-c3ccccc3)c(SC)nc21,Mitochondrial import inner membrane translocase subunit TIM10,IC50,68400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1430437,O=C(C1CCCN(S(=O)(=O)c2cccc3nsnc23)C1)N1CCc2ccccc21,Mitochondrial import inner membrane translocase subunit TIM10,IC50,81100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1347263,CC(C)(C)NC(=O)NC(=O)COC(=O)CCC1CCCCC1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,69000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1478024,Cc1ccc(O)c(-c2cc(-c3cccc(F)c3)[nH]n2)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,97900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1343966,O=[N+]([O-])c1ccc(Sc2cccc3cccnc23)c([N+](=O)[O-])c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,78700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1508872,CCOC(=O)c1cnc2ccc(OC)cc2c1Nc1ccc2c(c1)OCCO2,Mitochondrial import inner membrane translocase subunit TIM10,IC50,79300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1485349,Cc1ccc(-c2csc3ncnc(Nc4ccc(N5CCOCC5)cc4)c23)cc1.Cl,Mitochondrial import inner membrane translocase subunit TIM10,IC50,53400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1982484,NC(=S)N/N=C/c1ccccc1OCCSc1ccc(Cl)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,74700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1600084,CCOc1ccccc1N1CCN(C(=O)Nc2ccc(F)c(Cl)c2)CC1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,60600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL3198597,O=C(/C(=N/Nc1cccc(C(F)(F)F)c1)C(=O)C(F)(F)F)c1cccs1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,100000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1469864,O=S(=O)(c1ccc2c(c1)OCCO2)N1CCC(O)(c2ccc(Cl)cc2)CC1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,67100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1530946,Cc1ccc2cc3cc(C(=O)NCCCN4CCc5ccccc5C4)oc3nc2c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,100000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1600287,CC1CCN(c2ccccc2NC(=S)NC(=O)C(C)(C)C)CC1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,75800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1567479,Cc1cc(Cl)ccc1OCC(=O)Nc1nc(-c2cccs2)cs1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,100000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL492091,O=C(/C=C/c1c[nH]c2ccccc12)c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,78200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1576829,Cc1cc(C)n2nc(SCc3c(F)cccc3Cl)nc2n1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,100000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1307776,CCCCOc1cccc(-c2cc(C(=O)NN=C(S)NCC)c3ccccc3n2)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,89300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1341108,O=C(Nc1ccc(OCC(F)(F)C(F)F)c(C(F)(F)F)c1)c1ccc(Cl)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,52800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1423933,Brc1ccc(-c2cn3c(n2)CCc2ccc4cccnc4c2-3)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,100000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1311847,Cc1ccc2nc(N3CCN(Cc4nnnn4Cc4ccccc4)CC3)c(C#N)cc2c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,81300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1373956,Cc1nn(-c2ccccc2)c2c1C1(C(=O)N(C)c3ccccc31)C(C#N)=C(N)O2,Mitochondrial import inner membrane translocase subunit TIM10,IC50,53400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1604077,Cc1ccnn2cc3c(=O)n(C)c(=O)n(C)c3c12,Mitochondrial import inner membrane translocase subunit TIM10,IC50,63100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1367770,CNC(=O)c1ccsc1NC(=O)c1ccc(Cl)s1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,64700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1348049,COc1cccc(N2C(C(C)=O)=NN(c3ccccc3)C2c2ccc(N3CCOCC3)cc2)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,100000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1577051,O=C1[C@@H]2[C@@H]3O[C@@H]([C@H]4ON=C(c5ccccc5Cl)[C@H]43)[C@@H]2C(=O)N1c1ccc(Cl)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,100000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1362832,CCOC(=O)c1ccc(N2C(=O)CC(N3CCC(Nc4ccc(F)cc4)CC3)C2=O)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,55000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
CHEMBL1352142,Oc1ccc(-c2nccc(-c3ccc(F)cc3)n2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,50300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",inactive,CHEMBL1737860
