molecule_chembl_id,canonical_smiles,target_pref_name,standard_type,standard_value,assay_description,bioactivity_class,assay_chembl_id
CHEMBL2006869,CC(=O)c1ccc2[nH]c3c(c2c1)CCCC3=O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,99000,PUBCHEM_BIOASSAY: SAR analysis of small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) ,inactive,CHEMBL1964046
CHEMBL1983833,CCN(C(=O)c1cccc2ncccc12)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,99000,PUBCHEM_BIOASSAY: SAR analysis of small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) ,inactive,CHEMBL1964046
CHEMBL1372180,Cc1cccc(Oc2ccccc2NC(=O)CSCC(=O)Nc2cc(C)on2)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,71830,PUBCHEM_BIOASSAY: SAR analysis of small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) ,inactive,CHEMBL1964046
CHEMBL2006198,O=C(Nc1nc2c(s1)CCC2)c1cc2ccccc2s1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,75670,PUBCHEM_BIOASSAY: SAR analysis of small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) ,inactive,CHEMBL1964046
CHEMBL2007065,O=c1cc(CSc2ccccn2)nc2ccccn12,Mitochondrial import inner membrane translocase subunit TIM23,IC50,99000,PUBCHEM_BIOASSAY: SAR analysis of small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) ,inactive,CHEMBL1964046
CHEMBL1985970,COc1ccc(/C(N)=N/OC(=O)c2ccc(C(F)(F)F)cc2)c(OC)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,99000,PUBCHEM_BIOASSAY: SAR analysis of small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) ,inactive,CHEMBL1964046
CHEMBL1475485,Cc1nc2scc(C)n2c(=O)c1S(=O)(=O)Nc1cccc(C(F)(F)F)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,51230,PUBCHEM_BIOASSAY: SAR analysis of small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) ,inactive,CHEMBL1964046
CHEMBL1336269,COc1ccc(NC(=O)C#Cc2ccccc2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,6060,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1467760,Cc1cc(C(=O)CCl)c(C)n1CCc1ccc(Cl)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,3700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1333318,Nc1ccc2nc(SCc3ccccc3F)sc2c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7180,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1349505,CCOC(=O)c1cccnc1SCc1cc(=O)n2ccccc2n1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,9960,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1613325,Cc1cc(NC(=O)c2ccco2)sc1C,Mitochondrial import inner membrane translocase subunit TIM23,IC50,18000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1415755,O=C(Nc1nc2c(F)cccc2s1)c1ccco1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,16700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL3191324,O=C(CSc1ccccc1)N/N=C/c1ccccc1O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,27500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1309475,N#C/C(=C/c1ccc(N2CCOCC2)o1)c1nc2ccccc2[nH]1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1536318,COC(=O)c1ccc2nc(NC(=O)C3CC3)sc2c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7120,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1601480,CCNc1nc(N)c(C(=O)C23CC4CC(CC(C4)C2)C3)s1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,12400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1543029,Cc1n[nH]c(O)c1C(c1ccc(-c2ccc(Cl)cc2)o1)c1c(C)n[nH]c1O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,12800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1599080,Cc1ccccc1C(=O)Oc1cccc2c(O)cccc12,Mitochondrial import inner membrane translocase subunit TIM23,IC50,8530,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1514422,O=C(NC1CCCCC1)c1c(O)nc2sccn2c1=O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,16400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL3192648,O=C(N/N=C/c1cc(Br)cc(Br)c1O)c1cccc(N2CCCC2=O)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,6370,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1533538,Cc1cnc(NC(=O)c2cc3c(s2)CCCC3)s1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,14500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1379322,CCc1sc(C(=O)Nc2nccs2)cc1C,Mitochondrial import inner membrane translocase subunit TIM23,IC50,16000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1445109,O=C1NC(=S)SC1=C1CCCCCC1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7780,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1309343,Cc1cccc(C)c1N1C(=O)CN(Cc2ccccc2)C1=S,Mitochondrial import inner membrane translocase subunit TIM23,IC50,28100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1415852,O=C1c2cccc3c(Cl)ccc(c23)C(=O)N1O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,9640,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1503905,O=C1Nc2ccccc2/C1=C/c1ccccc1Cl,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7210,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1718266,c1ccc(-c2cc3cc4c(cc3cn2)OCO4)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,17000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1373422,COc1cc(NC(=O)c2cccs2)ccc1NC(=O)c1ccccc1Cl,Mitochondrial import inner membrane translocase subunit TIM23,IC50,6750,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1698601,Cc1ccc2c(c1)C(=O)N1[C@H]3c4ccccc4OC[C@@H]3[C@H](c3ccccc3)[C@]1(C)C(=O)N2,Mitochondrial import inner membrane translocase subunit TIM23,IC50,4990,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1336428,COc1ccc(Nc2nc(N)c([N+](=O)[O-])c(NC3CCCCC3)n2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,13600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1967566,C(=C/c1ccccc1)\C=N\Nc1nc2ccccc2[nH]1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,8630,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1718343,Cc1cc(=O)oc2c1c(C(F)(F)F)nn2-c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7850,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1323968,Cc1ccc(-c2nc3n(n2)Cc2ccccc2-3)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,15400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1515938,,Mitochondrial import inner membrane translocase subunit TIM23,IC50,17100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL24983,O=c1oc(Cl)c(Cl)c2ccccc12,Mitochondrial import inner membrane translocase subunit TIM23,IC50,3830,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1569550,COCCn1c(C)cc(C(=O)COC(=O)c2ccc([N+](=O)[O-])o2)c1C,Mitochondrial import inner membrane translocase subunit TIM23,IC50,6980,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1539913,Brc1ccc(-n2cnc(-c3ccccc3)c2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,12500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1718052,c1ccc(-c2cc3ccccc3cn2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,8340,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1727835,Cc1ccnc(NC(=O)c2ccc3c(c2)C(=O)N(CC(C)C)C3=O)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,13000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL359744,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,Mitochondrial import inner membrane translocase subunit TIM23,IC50,12700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1718182,Oc1ccccc1-c1cc(-c2ccccc2)[nH]n1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,15800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1336632,COn1c(=O)c(-c2cccs2)[n+]([O-])c2ccccc21,Mitochondrial import inner membrane translocase subunit TIM23,IC50,3960,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL2369244,CCCCSC(=N)N/N=C/c1ccccc1O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,18200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1968789,C=CC/N=c1\scc(-c2ccco2)n1/N=C/c1ccc(O)c(O)c1O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,16100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1968781,Cc1nc2ccccc2c(=O)n1/N=C/c1cc(Br)ccc1O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,6900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1349793,CCCCCCn1c(=O)c(-c2ccccc2)c(O)c2ccccc21,Mitochondrial import inner membrane translocase subunit TIM23,IC50,8950,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1575422,CCOC(=O)/C(=C/c1ccc(OC(=O)c2ccncc2)cc1)C(C)=O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,11000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1698927,CCCCC(=O)Nc1ccc(NC(=O)c2cccs2)cn1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,18800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1603509,Cc1ccc(-c2nc3ccccc3[nH]2)s1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,6190,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1504019,Cc1ccc(C(=O)NC2=NCCS2)cc1Cl,Mitochondrial import inner membrane translocase subunit TIM23,IC50,16600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1969037,O=C(N/N=C/c1ccc(Br)s1)c1cccs1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,9050,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL3198496,C/N=c1\scc(-c2cccs2)n1/N=C/c1ccc(O)c(O)c1O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,10500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL580955,CCCC(=O)NC(c1ccc(C(C)C)cc1)c1ccc2cccnc2c1O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1379561,Cc1ccc(Nc2cc(C)c3ccc(O)cc3n2)cc1C.Cl,Mitochondrial import inner membrane translocase subunit TIM23,IC50,11100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1594483,CN1CCc2nc3sc(C(=O)C45CC6CC(CC(C6)C4)C5)c(N)c3cc2C1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,2430,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1369647,COc1ccc(NCc2ccc([N+](=O)[O-])s2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,6990,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
